latitude,longitude,population
17.89875026440498,83.439582279575,4.522876
17.89875026440498,83.440415612905,12.347106
17.89875026440498,83.441248946235,21.677807
17.89875026440498,83.442082279565,22.852861
17.89875026440498,83.442915612895,21.123566
17.89875026440498,83.443748946225,16.675228
17.89791693107498,83.417082279665,1.318502
17.89791693107498,83.417915612995,6.632412
17.89791693107498,83.418748946325,11.661714
17.89791693107498,83.419582279655,16.74556
17.89791693107498,83.420415612985,19.614695
17.89791693107498,83.421248946315,17.636063
17.89791693107498,83.422082279645,11.245415
17.89791693107498,83.422915612975,7.19864
17.89791693107498,83.423748946305,12.301795
17.89791693107498,83.424582279635,15.982405
17.89791693107498,83.425415612965,16.307035
17.89791693107498,83.426248946295,16.018658
17.89791693107498,83.427082279625,12.917572
17.89791693107498,83.427915612955,7.759832
17.89791693107498,83.428748946285,1.111517
17.89791693107498,83.429582279615,2.5656
17.89791693107498,83.430415612945,2.935381
17.89791693107498,83.431248946275,12.336255
17.89791693107498,83.432082279605,20.984375
17.89791693107498,83.432915612935,27.712555
17.89791693107498,83.433748946265,22.292555
17.89791693107498,83.434582279595,18.383528
17.89791693107498,83.435415612925,24.058607
17.89791693107498,83.436248946255,26.72976
17.89791693107498,83.437082279585,27.314814
17.89791693107498,83.437915612915,22.9253
17.89791693107498,83.438748946245,13.283427
17.89791693107498,83.439582279575,18.063465
17.89791693107498,83.440415612905,27.636843
17.89791693107498,83.441248946235,33.021805
17.89791693107498,83.442082279565,29.633854
17.89791693107498,83.442915612895,20.841137
17.89708359774498,83.414582279675,10.692962
17.89708359774498,83.415415613005,4.011109
17.89708359774498,83.416248946335,0.395612
17.89708359774498,83.417915612995,0.192465
17.89708359774498,83.418748946325,7.503977
17.89708359774498,83.419582279655,16.254896
17.89708359774498,83.420415612985,16.618269
17.89708359774498,83.421248946315,14.115338
17.89708359774498,83.422082279645,8.194331
17.89708359774498,83.422915612975,6.727874
17.89708359774498,83.423748946305,10.925549
17.89708359774498,83.424582279635,14.845392
17.89708359774498,83.425415612965,17.09533
17.89708359774498,83.426248946295,16.79722
17.89708359774498,83.427082279625,13.847095
17.89708359774498,83.427915612955,8.412926
17.89708359774498,83.428748946285,1.400538
17.89708359774498,83.429582279615,1.732451
17.89708359774498,83.430415612945,1.180355
17.89708359774498,83.431248946275,0.905464
17.89708359774498,83.432082279605,18.475517
17.89708359774498,83.432915612935,22.396809
17.89708359774498,83.433748946265,21.463236
17.89708359774498,83.434582279595,12.272425
17.89708359774498,83.435415612925,6.235097
17.89708359774498,83.436248946255,12.076339
17.89708359774498,83.437082279585,12.37322
17.89708359774498,83.437915612915,9.312101
17.89708359774498,83.438748946245,13.097812
17.89708359774498,83.439582279575,24.897863
17.89708359774498,83.440415612905,36.756554
17.89708359774498,83.441248946235,38.495148
